ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Category
Ila-121_seed-1,,Ila,121_seed,Inseke,Inseke,I/i n s e k e,,Sawka2019,,,^ I ns e k e $,default,thing
Lozi-121_seed-1,,Lozi,121_seed,peu,peu,p e u,,Sawka2019,,,^ p e u $,default,thing
Chewa-121_seed-1,,Chewa,121_seed,mbeu,mbeu,ⁿb e u,,Sawka2019,,,^ mb e u $,default,thing
Nkoya1-121_seed-1,,Nkoya1,121_seed,mbuto,mbuto,ⁿb u t o,,Sawka2019,,,^ mb u t o $,default,thing
Nkoya2-121_seed-1,,Nkoya2,121_seed,mbeu,mbeu,ⁿb e u,,Sawka2019,,,^ mb e u $,default,thing
Tonga-122_shade-1,,Tonga,122_shade,cinivule,cinivule,c/tʃ i n i v u l e,,Sawka2019,,,^ c i n i v u l e $,default,thing
MukuniMarch-122_shade-1,,MukuniMarch,122_shade,civule,civule,c/tʃ i v u l e,,Sawka2019,,,^ c i v u l e $,default,thing
Mukuni-122_shade-1,,Mukuni,122_shade,mwemvule,mwemvule,mʷ e m v u l e,,Sawka2019,,,^ mw e m v u l e $,default,thing
Sekute2013-122_shade-1,,Sekute2013,122_shade,mwemvule,mwemvule,mʷ e m v u l e,,Sawka2019,,,^ mw e m v u l e $,default,thing
Sekute-122_shade-1,,Sekute,122_shade,cinivule,cinivule,c/tʃ i n i v u l e,,Sawka2019,,,^ c i n i v u l e $,default,thing
Musukotwani-122_shade-1,,Musukotwani,122_shade,mwemvule,mwemvule,mʷ e m v u l e,,Sawka2019,,,^ mw e m v u l e $,default,thing
Ila-122_shade-1,,Ila,122_shade,cinhule,cinhule,c/tʃ i n h u l e,,Sawka2019,,,^ c i nh u l e $,default,thing
Lozi-122_shade-1,,Lozi,122_shade,muluti,muluti,m u l u t i,,Sawka2019,,,^ m u l u t i $,default,thing
Chewa-122_shade-1,,Chewa,122_shade,mthunzi,mthunzi,m tʰ u ⁿz i,,Sawka2019,,,^ m th u nz i $,default,thing
Nkoya1-122_shade-1,,Nkoya1,122_shade,mubombola,mubombola,m u b o ⁿb o l a,,Sawka2019,,,^ m u b o mb o l a $,default,thing
Nkoya2-122_shade-1,,Nkoya2,122_shade,kabombola,kabombola,k a b o ⁿb o l a,,Sawka2019,,,^ k a b o mb o l a $,default,thing
Tonga-123_sickness-1,,Tonga,123_sickness,bulwazi,bulwazi,b u lʷ a z i,,Sawka2019,,,^ b u lw a z i $,default,thing
MukuniMarch-123_sickness-1,,MukuniMarch,123_sickness,bulwazi,bulwazi,b u lʷ a z i,,Sawka2019,,,^ b u lw a z i $,default,thing
Mukuni-123_sickness-1,,Mukuni,123_sickness,bulwazi,bulwazi,b u lʷ a z i,,Sawka2019,,,^ b u lw a z i $,default,thing
Sekute2013-123_sickness-1,,Sekute2013,123_sickness,bulwazi,bulwazi,b u lʷ a z i,,Sawka2019,,,^ b u lw a z i $,default,thing
Sekute-123_sickness-1,,Sekute,123_sickness,bulwazi,bulwazi,b u lʷ a z i,,Sawka2019,,,^ b u lw a z i $,default,thing
Musukotwani-123_sickness-1,,Musukotwani,123_sickness,bulwazi,bulwazi,b u lʷ a z i,,Sawka2019,,,^ b u lw a z i $,default,thing
Ila-123_sickness-1,,Ila,123_sickness,bulwazhi,bulwazhi,b u lʷ a zh/dʒ i,,Sawka2019,,,^ b u lw a zh i $,default,thing
Lozi-123_sickness-1,,Lozi,123_sickness,butuku,butuku,b u t u k u,,Sawka2019,,,^ b u t u k u $,default,thing
Chewa-123_sickness-1,,Chewa,123_sickness,matenda,matenda,m a t e ⁿd a,,Sawka2019,,,^ m a t e nd a $,default,thing
Nkoya1-123_sickness-1,,Nkoya1,123_sickness,makola,makola,m a k o l a,,Sawka2019,,,^ m a k o l a $,default,thing
Nkoya2-123_sickness-1,,Nkoya2,123_sickness,kukola,kukola,k u k o l a,,Sawka2019,,,^ k u k o l a $,default,thing
Tonga-124_sky-1,,Tonga,124_sky,julu,julu,j/dʒ u l u,,Sawka2019,,,^ j u l u $,default,thing
MukuniMarch-124_sky-1,,MukuniMarch,124_sky,julu,julu,j/dʒ u l u,,Sawka2019,,,^ j u l u $,default,thing
Mukuni-124_sky-1,,Mukuni,124_sky,julu,julu,j/dʒ u l u,,Sawka2019,,,^ j u l u $,default,thing
Sekute2013-124_sky-1,,Sekute2013,124_sky,julu,julu,j/dʒ u l u,,Sawka2019,,,^ j u l u $,default,thing
Sekute-124_sky-1,,Sekute,124_sky,julu,julu,j/dʒ u l u,,Sawka2019,,,^ j u l u $,default,thing
Musukotwani-124_sky-1,,Musukotwani,124_sky,julu,julu,j/dʒ u l u,,Sawka2019,,,^ j u l u $,default,thing
Ila-124_sky-1,,Ila,124_sky,izeulu,izeulu,i z e u l u,,Sawka2019,,,^ i z e u l u $,default,thing
Lozi-124_sky-1,,Lozi,124_sky,mbyumbyulu,mbyumbyulu,ⁿb y u ⁿb y u l u,,Sawka2019,,,^ mb y u mb y u l u $,default,thing
Chewa-124_sky-1,,Chewa,124_sky,thambo,thambo,tʰ a ⁿb o,,Sawka2019,,,^ th a mb o $,default,thing
Nkoya1-124_sky-1,,Nkoya1,124_sky,makumbi,makumbi,m a k u ⁿb i,,Sawka2019,,,^ m a k u mb i $,default,thing
Nkoya2-124_sky-1,,Nkoya2,124_sky,kuyilu,kuyilu,k u y i l u,,Sawka2019,,,^ k u y i l u $,default,thing
Tonga-125_smoke-1,,Tonga,125_smoke,busi,busi,b u s i,,Sawka2019,,,^ b u s i $,default,thing
MukuniMarch-125_smoke-1,,MukuniMarch,125_smoke,busi,busi,b u s i,,Sawka2019,,,^ b u s i $,default,thing
Mukuni-125_smoke-1,,Mukuni,125_smoke,busi,busi,b u s i,,Sawka2019,,,^ b u s i $,default,thing
Sekute2013-125_smoke-1,,Sekute2013,125_smoke,busi,busi,b u s i,,Sawka2019,,,^ b u s i $,default,thing
Sekute-125_smoke-1,,Sekute,125_smoke,busi,busi,b u s i,,Sawka2019,,,^ b u s i $,default,thing
Musukotwani-125_smoke-1,,Musukotwani,125_smoke,busi,busi,b u s i,,Sawka2019,,,^ b u s i $,default,thing
Ila-125_smoke-1,,Ila,125_smoke,bushi,bushi,b u sh/ʃ i,,Sawka2019,,,^ b u sh i $,default,thing
Lozi-125_smoke-1,,Lozi,125_smoke,musi,musi,m u s i,,Sawka2019,,,^ m u s i $,default,thing
Chewa-125_smoke-1,,Chewa,125_smoke,utsi,utsi,u ts i,,Sawka2019,,,^ u ts i $,default,thing
Nkoya1-125_smoke-1,,Nkoya1,125_smoke,wishe,wishe,w i sh/ʃ e,,Sawka2019,,,^ w i sh e $,default,thing
Nkoya2-125_smoke-1,,Nkoya2,125_smoke,jiwishi,jiwishi,j/dʒ i w i sh/ʃ i,,Sawka2019,,,^ j i w i sh i $,default,thing
Tonga-126_spear-1,,Tonga,126_spear,muumba,muumba,m uː ⁿb a,,Sawka2019,,,^ m uu mb a $,default,thing
MukuniMarch-126_spear-1,,MukuniMarch,126_spear,sumo,sumo,s u m o,,Sawka2019,,,^ s u m o $,default,thing
Mukuni-126_spear-1,,Mukuni,126_spear,sumo,sumo,s u m o,,Sawka2019,,,^ s u m o $,default,thing
Sekute2013-126_spear-1,,Sekute2013,126_spear,sumo,sumo,s u m o,,Sawka2019,,,^ s u m o $,default,thing
Sekute-126_spear-1,,Sekute,126_spear,sumo,sumo,s u m o,,Sawka2019,,,^ s u m o $,default,thing
Musukotwani-126_spear-1,,Musukotwani,126_spear,sumo,sumo,s u m o,,Sawka2019,,,^ s u m o $,default,thing
Ila-126_spear-1,,Ila,126_spear,muumba,muumba,m uː ⁿb a,,Sawka2019,,,^ m uu mb a $,default,thing
Lozi-126_spear-1,,Lozi,126_spear,lisho,lisho,l i sh/ʃ o,,Sawka2019,,,^ l i sh o $,default,thing
Chewa-126_spear-1,,Chewa,126_spear,mkondo,mkondo,m k o ⁿd o,,Sawka2019,,,^ m k o nd o $,default,thing
Nkoya1-126_spear-1,,Nkoya1,126_spear,mulinga,mulinga,m u l i ⁿg a,,Sawka2019,,,^ m u l i ng a $,default,thing
Nkoya2-126_spear-1,,Nkoya2,126_spear,mujinga,mujinga,m u j/dʒ i ⁿg a,,Sawka2019,,,^ m u j i ng a $,default,thing
Tonga-127_star-1,,Tonga,127_star,Inyenyezi,Inyenyezi,I/i nʲ e nʲ e z i,,Sawka2019,,,^ I ny e ny e z i $,default,thing
MukuniMarch-127_star-1,,MukuniMarch,127_star,nyenyezi,nyenyezi,nʲ e nʲ e z i,,Sawka2019,,,^ ny e ny e z i $,default,thing
Mukuni-127_star-1,,Mukuni,127_star,nyenyezi,nyenyezi,nʲ e nʲ e z i,,Sawka2019,,,^ ny e ny e z i $,default,thing
Sekute2013-127_star-1,,Sekute2013,127_star,nyenyezi,nyenyezi,nʲ e nʲ e z i,,Sawka2019,,,^ ny e ny e z i $,default,thing
Sekute-127_star-1,,Sekute,127_star,nyenyezi,nyenyezi,nʲ e nʲ e z i,,Sawka2019,,,^ ny e ny e z i $,default,thing
Musukotwani-127_star-1,,Musukotwani,127_star,nyenyezi,nyenyezi,nʲ e nʲ e z i,,Sawka2019,,,^ ny e ny e z i $,default,thing
Ila-127_star-1,,Ila,127_star,Intongwezhi,Intongwezhi,I/i ⁿt o ŋ gʷ e zh/dʒ i,,Sawka2019,,,^ I nt o ngw e zh i $,default,thing
Lozi-127_star-1,,Lozi,127_star,nalile,nalile,n a l i l e,,Sawka2019,,,^ n a l i l e $,default,thing
Chewa-127_star-1,,Chewa,127_star,nyenyezi,nyenyezi,nʲ e nʲ e z i,,Sawka2019,,,^ ny e ny e z i $,default,thing
Nkoya1-127_star-1,,Nkoya1,127_star,nyenye,nyenye,nʲ e nʲ e,,Sawka2019,,,^ ny e ny e $,default,thing
Nkoya2-127_star-1,,Nkoya2,127_star,nyenye,nyenye,nʲ e nʲ e,,Sawka2019,,,^ ny e ny e $,default,thing
Tonga-128_stone-1,,Tonga,128_stone,bbwe,bbwe,bː w e,,Sawka2019,,,^ bb w e $,default,thing
MukuniMarch-128_stone-1,,MukuniMarch,128_stone,bbwe,bbwe,bː w e,,Sawka2019,,,^ bb w e $,default,thing
Mukuni-128_stone-1,,Mukuni,128_stone,bbwe,bbwe,bː w e,,Sawka2019,,,^ bb w e $,default,thing
Sekute2013-128_stone-1,,Sekute2013,128_stone,bbwe,bbwe,bː w e,,Sawka2019,,,^ bb w e $,default,thing
Sekute-128_stone-1,,Sekute,128_stone,bbwe,bbwe,bː w e,,Sawka2019,,,^ bb w e $,default,thing
Musukotwani-128_stone-1,,Musukotwani,128_stone,ibwe/bbwe,ibwe,i bʷ e,,Sawka2019,,,^ i bw e $,default,thing
Musukotwani-128_stone-2,,Musukotwani,128_stone,ibwe/bbwe,bbwe,bː w e,,Sawka2019,,,^ bb w e $,default,thing
Ila-128_stone-1,,Ila,128_stone,Ibwe,Ibwe,I/i bʷ e,,Sawka2019,,,^ I bw e $,default,thing
Lozi-128_stone-1,,Lozi,128_stone,licwe,licwe,l i tʃʷ e,,Sawka2019,,,^ l i cw e $,default,thing
Chewa-128_stone-1,,Chewa,128_stone,mwala,mwala,mʷ a l a,,Sawka2019,,,^ mw a l a $,default,thing
Nkoya1-128_stone-1,,Nkoya1,128_stone,limanya,limanya,l i m a nʲ a,,Sawka2019,,,^ l i m a ny a $,default,thing
Nkoya2-128_stone-1,,Nkoya2,128_stone,jimanya,jimanya,j/dʒ i m a nʲ a,,Sawka2019,,,^ j i m a ny a $,default,thing
Tonga-129_stool-1,,Tonga,129_stool,cuuno,cuuno,c/tʃ uː n o,,Sawka2019,,,^ c uu n o $,default,thing
MukuniMarch-129_stool-1,,MukuniMarch,129_stool,kauno,kauno,k a u n o,,Sawka2019,,,^ k a u n o $,default,thing
Mukuni-129_stool-1,,Mukuni,129_stool,cibbula,cibbula,c/tʃ i bː u l a,,Sawka2019,,,^ c i bb u l a $,default,thing
Sekute2013-129_stool-1,,Sekute2013,129_stool,kabbula,kabbula,k a bː u l a,,Sawka2019,,,^ k a bb u l a $,default,thing
Sekute-129_stool-1,,Sekute,129_stool,kabbula,kabbula,k a bː u l a,,Sawka2019,,,^ k a bb u l a $,default,thing
Musukotwani-129_stool-1,,Musukotwani,129_stool,kauno,kauno,k a u n o,,Sawka2019,,,^ k a u n o $,default,thing
Ila-129_stool-1,,Ila,129_stool,cuuna,cuuna,c/tʃ uː n a,,Sawka2019,,,^ c uu n a $,default,thing
Lozi-129_stool-1,,Lozi,129_stool,sipuli,sipuli,s i p u l i,,Sawka2019,,,^ s i p u l i $,default,thing
Chewa-129_stool-1,,Chewa,129_stool,mpando,mpando,ⁿp a ⁿd o,,Sawka2019,,,^ mp a nd o $,default,thing
Nkoya1-129_stool-1,,Nkoya1,129_stool,shipona,shipona,sh/ʃ i p o n a,,Sawka2019,,,^ sh i p o n a $,default,thing
Nkoya2-129_stool-1,,Nkoya2,129_stool,kapuna,kapuna,k a p u n a,,Sawka2019,,,^ k a p u n a $,default,thing
Tonga-130_sun-1,,Tonga,130_sun,Izuba,Izuba,I/i z u b a,,Sawka2019,,,^ I z u b a $,default,thing
MukuniMarch-130_sun-1,,MukuniMarch,130_sun,izuba,izuba,i z u b a,,Sawka2019,,,^ i z u b a $,default,thing
Mukuni-130_sun-1,,Mukuni,130_sun,izuba,izuba,i z u b a,,Sawka2019,,,^ i z u b a $,default,thing
Sekute2013-130_sun-1,,Sekute2013,130_sun,izuba,izuba,i z u b a,,Sawka2019,,,^ i z u b a $,default,thing
Sekute-130_sun-1,,Sekute,130_sun,izuba,izuba,i z u b a,,Sawka2019,,,^ i z u b a $,default,thing
Musukotwani-130_sun-1,,Musukotwani,130_sun,izuba,izuba,i z u b a,,Sawka2019,,,^ i z u b a $,default,thing
Ila-130_sun-1,,Ila,130_sun,Izuba,Izuba,I/i z u b a,,Sawka2019,,,^ I z u b a $,default,thing
Lozi-130_sun-1,,Lozi,130_sun,lizazi,lizazi,l i z a z i,,Sawka2019,,,^ l i z a z i $,default,thing
Chewa-130_sun-1,,Chewa,130_sun,zuwa,zuwa,z u w a,,Sawka2019,,,^ z u w a $,default,thing
Nkoya1-130_sun-1,,Nkoya1,130_sun,mutena,mutena,m u t e n a,,Sawka2019,,,^ m u t e n a $,default,thing
Nkoya2-130_sun-1,,Nkoya2,130_sun,mwaana,mwaana,mʷ aː n a,,Sawka2019,,,^ mw aa n a $,default,thing
Tonga-131_thing-1,,Tonga,131_thing,cintu,cintu,c/tʃ i ⁿt u,,Sawka2019,,,^ c i nt u $,default,thing
MukuniMarch-131_thing-1,,MukuniMarch,131_thing,cintu,cintu,c/tʃ i ⁿt u,,Sawka2019,,,^ c i nt u $,default,thing
Mukuni-131_thing-1,,Mukuni,131_thing,cintu,cintu,c/tʃ i ⁿt u,,Sawka2019,,,^ c i nt u $,default,thing
Sekute2013-131_thing-1,,Sekute2013,131_thing,cintu,cintu,c/tʃ i ⁿt u,,Sawka2019,,,^ c i nt u $,default,thing
Sekute-131_thing-1,,Sekute,131_thing,cintu,cintu,c/tʃ i ⁿt u,,Sawka2019,,,^ c i nt u $,default,thing
Musukotwani-131_thing-1,,Musukotwani,131_thing,cintu,cintu,c/tʃ i ⁿt u,,Sawka2019,,,^ c i nt u $,default,thing
Ila-131_thing-1,,Ila,131_thing,cintu,cintu,c/tʃ i ⁿt u,,Sawka2019,,,^ c i nt u $,default,thing
Lozi-131_thing-1,,Lozi,131_thing,sika,sika,s i k a,,Sawka2019,,,^ s i k a $,default,thing
Chewa-131_thing-1,,Chewa,131_thing,kanthu,kanthu,k a ⁿtʰ u,,Sawka2019,,,^ k a nth u $,default,thing
Nkoya1-131_thing-1,,Nkoya1,131_thing,shuma,shuma,sh/ʃ u m a,,Sawka2019,,,^ sh u m a $,default,thing
Nkoya2-131_thing-1,,Nkoya2,131_thing,shuma,shuma,sh/ʃ u m a,,Sawka2019,,,^ sh u m a $,default,thing
Tonga-132_thirst-1,,Tonga,132_thirst,nyota,nyota,nʲ o t a,,Sawka2019,,,^ ny o t a $,default,thing
MukuniMarch-132_thirst-1,,MukuniMarch,132_thirst,nyota,nyota,nʲ o t a,,Sawka2019,,,^ ny o t a $,default,thing
Mukuni-132_thirst-1,,Mukuni,132_thirst,nyota,nyota,nʲ o t a,,Sawka2019,,,^ ny o t a $,default,thing
Sekute2013-132_thirst-1,,Sekute2013,132_thirst,nyota,nyota,nʲ o t a,,Sawka2019,,,^ ny o t a $,default,thing
Sekute-132_thirst-1,,Sekute,132_thirst,nyota,nyota,nʲ o t a,,Sawka2019,,,^ ny o t a $,default,thing
Musukotwani-132_thirst-1,,Musukotwani,132_thirst,nyota,nyota,nʲ o t a,,Sawka2019,,,^ ny o t a $,default,thing
Ila-132_thirst-1,,Ila,132_thirst,Inyota,Inyota,I/i nʲ o t a,,Sawka2019,,,^ I ny o t a $,default,thing
Lozi-132_thirst-1,,Lozi,132_thirst,linyolwa,linyolwa,l i nʲ o lʷ a,,Sawka2019,,,^ l i ny o lw a $,default,thing
Chewa-132_thirst-1,,Chewa,132_thirst,ludzu,ludzu,l u dz u,,Sawka2019,,,^ l u dz u $,default,thing
Nkoya1-132_thirst-1,,Nkoya1,132_thirst,linyotwa,linyotwa,l i nʲ o tʷ a,,Sawka2019,,,^ l i ny o tw a $,default,thing
Nkoya2-132_thirst-1,,Nkoya2,132_thirst,jinyotwa,jinyotwa,j/dʒ i nʲ o tʷ a,,Sawka2019,,,^ j i ny o tw a $,default,thing
Tonga-133_thorn-1,,Tonga,133_thorn,bumvwa,bumvwa,b u m vʷ a,,Sawka2019,,,^ b u m vw a $,default,thing
MukuniMarch-133_thorn-1,,MukuniMarch,133_thorn,mumvwa,mumvwa,m u m vʷ a,,Sawka2019,,,^ m u m vw a $,default,thing
Mukuni-133_thorn-1,,Mukuni,133_thorn,mumvwa,mumvwa,m u m vʷ a,,Sawka2019,,,^ m u m vw a $,default,thing
Sekute2013-133_thorn-1,,Sekute2013,133_thorn,mumvwa,mumvwa,m u m vʷ a,,Sawka2019,,,^ m u m vw a $,default,thing
Sekute-133_thorn-1,,Sekute,133_thorn,mumvwa,mumvwa,m u m vʷ a,,Sawka2019,,,^ m u m vw a $,default,thing
Musukotwani-133_thorn-1,,Musukotwani,133_thorn,mumvwa,mumvwa,m u m vʷ a,,Sawka2019,,,^ m u m vw a $,default,thing
Ila-133_thorn-1,,Ila,133_thorn,bwiya,bwiya,bʷ i y a,,Sawka2019,,,^ bw i y a $,default,thing
Lozi-133_thorn-1,,Lozi,133_thorn,mutwa,mutwa,m u tʷ a,,Sawka2019,,,^ m u tw a $,default,thing
Chewa-133_thorn-1,,Chewa,133_thorn,munga,munga,m u ⁿg a,,Sawka2019,,,^ m u ng a $,default,thing
Nkoya1-133_thorn-1,,Nkoya1,133_thorn,muhongela,muhongela,m u h o ⁿg e l a,,Sawka2019,,,^ m u h o ng e l a $,default,thing
Nkoya2-133_thorn-1,,Nkoya2,133_thorn,muhengela,muhengela,m u h e ⁿg e l a,,Sawka2019,,,^ m u h e ng e l a $,default,thing
MukuniMarch-134_thread-1,,MukuniMarch,134_thread,bwanda,bwanda,bʷ a ⁿd a,,Sawka2019,,,^ bw a nd a $,default,thing
Mukuni-134_thread-1,,Mukuni,134_thread,bwanda,bwanda,bʷ a ⁿd a,,Sawka2019,,,^ bw a nd a $,default,thing
Sekute2013-134_thread-1,,Sekute2013,134_thread,bwanda,bwanda,bʷ a ⁿd a,,Sawka2019,,,^ bw a nd a $,default,thing
Sekute-134_thread-1,,Sekute,134_thread,bwanda,bwanda,bʷ a ⁿd a,,Sawka2019,,,^ bw a nd a $,default,thing
Musukotwani-134_thread-1,,Musukotwani,134_thread,bwanda,bwanda,bʷ a ⁿd a,,Sawka2019,,,^ bw a nd a $,default,thing
Ila-134_thread-1,,Ila,134_thread,mutonje,mutonje,m u t o ⁿdʒ e,,Sawka2019,,,^ m u t o nj e $,default,thing
Lozi-134_thread-1,,Lozi,134_thread,bwanda,bwanda,bʷ a ⁿd a,,Sawka2019,,,^ bw a nd a $,default,thing
Nkoya2-134_thread-1,,Nkoya2,134_thread,utonge,utonge,u t o ⁿg e,,Sawka2019,,,^ u t o ng e $,default,thing
Tonga-135_today-1,,Tonga,135_today,sanu,sanu,s a n u,,Sawka2019,,,^ s a n u $,default,thing
MukuniMarch-135_today-1,,MukuniMarch,135_today,sunu,sunu,s u n u,,Sawka2019,,,^ s u n u $,default,thing
Mukuni-135_today-1,,Mukuni,135_today,sunu,sunu,s u n u,,Sawka2019,,,^ s u n u $,default,thing
Sekute2013-135_today-1,,Sekute2013,135_today,sunu,sunu,s u n u,,Sawka2019,,,^ s u n u $,default,thing
Sekute-135_today-1,,Sekute,135_today,sunu,sunu,s u n u,,Sawka2019,,,^ s u n u $,default,thing
Musukotwani-135_today-1,,Musukotwani,135_today,sunu,sunu,s u n u,,Sawka2019,,,^ s u n u $,default,thing
Ila-135_today-1,,Ila,135_today,bwasanu,bwasanu,bʷ a s a n u,,Sawka2019,,,^ bw a s a n u $,default,thing
Lozi-135_today-1,,Lozi,135_today,kacenu,kacenu,k a c/tʃ e n u,,Sawka2019,,,^ k a c e n u $,default,thing
Chewa-135_today-1,,Chewa,135_today,lero,lero,l e r o,,Sawka2019,,,^ l e r o $,default,thing
Nkoya1-135_today-1,,Nkoya1,135_today,lelo,lelo,l e l o,,Sawka2019,,,^ l e l o $,default,thing
Nkoya2-135_today-1,,Nkoya2,135_today,lelo,lelo,l e l o,,Sawka2019,,,^ l e l o $,default,thing
Tonga-136_tomorrow-1,,Tonga,136_tomorrow,cifwamo,cifwamo,c/tʃ i fʷ a m o,,Sawka2019,,,^ c i fw a m o $,default,thing
MukuniMarch-136_tomorrow-1,,MukuniMarch,136_tomorrow,junza,junza,j/dʒ u ⁿz a,,Sawka2019,,,^ j u nz a $,default,thing
Mukuni-136_tomorrow-1,,Mukuni,136_tomorrow,junza,junza,j/dʒ u ⁿz a,,Sawka2019,,,^ j u nz a $,default,thing
Sekute2013-136_tomorrow-1,,Sekute2013,136_tomorrow,junza,junza,j/dʒ u ⁿz a,,Sawka2019,,,^ j u nz a $,default,thing
Sekute-136_tomorrow-1,,Sekute,136_tomorrow,junza,junza,j/dʒ u ⁿz a,,Sawka2019,,,^ j u nz a $,default,thing
Musukotwani-136_tomorrow-1,,Musukotwani,136_tomorrow,junza,junza,j/dʒ u ⁿz a,,Sawka2019,,,^ j u nz a $,default,thing
Ila-136_tomorrow-1,,Ila,136_tomorrow,zona,zona,z o n a,,Sawka2019,,,^ z o n a $,default,thing
Lozi-136_tomorrow-1,,Lozi,136_tomorrow,kamuso,kamuso,k a m u s o,,Sawka2019,,,^ k a m u s o $,default,thing
Chewa-136_tomorrow-1,,Chewa,136_tomorrow,mawa,mawa,m a w a,,Sawka2019,,,^ m a w a $,default,thing
Nkoya1-136_tomorrow-1,,Nkoya1,136_tomorrow,nzona,nzona,ⁿz o n a,,Sawka2019,,,^ nz o n a $,default,thing
Nkoya2-136_tomorrow-1,,Nkoya2,136_tomorrow,dona,dona,d o n a,,Sawka2019,,,^ d o n a $,default,thing
Tonga-137_utensil-1,,Tonga,137_utensil,zibelesyo,zibelesyo,z i b e l e s y o,,Sawka2019,,,^ z i b e l e s y o $,default,thing
MukuniMarch-137_utensil-1,,MukuniMarch,137_utensil,zibelesyo,zibelesyo,z i b e l e s y o,,Sawka2019,,,^ z i b e l e s y o $,default,thing
Mukuni-137_utensil-1,,Mukuni,137_utensil,zibelesyo,zibelesyo,z i b e l e s y o,,Sawka2019,,,^ z i b e l e s y o $,default,thing
Sekute2013-137_utensil-1,,Sekute2013,137_utensil,zijikilo,zijikilo,z i j/dʒ i k i l o,,Sawka2019,,,^ z i j i k i l o $,default,thing
Sekute-137_utensil-1,,Sekute,137_utensil,zibelesyo,zibelesyo,z i b e l e s y o,,Sawka2019,,,^ z i b e l e s y o $,default,thing
Musukotwani-137_utensil-1,,Musukotwani,137_utensil,zibelesyo,zibelesyo,z i b e l e s y o,,Sawka2019,,,^ z i b e l e s y o $,default,thing
Ila-137_utensil-1,,Ila,137_utensil,shisebezho,shisebezho,sh/ʃ i s e b e zh/dʒ o,,Sawka2019,,,^ sh i s e b e zh o $,default,thing
Lozi-137_utensil-1,,Lozi,137_utensil,lisebeliso,lisebeliso,l i s e b e l i s o,,Sawka2019,,,^ l i s e b e l i s o $,default,thing
Chewa-137_utensil-1,,Chewa,137_utensil,ziwiya,ziwiya,z i w i y a,,Sawka2019,,,^ z i w i y a $,default,thing
Nkoya1-137_utensil-1,,Nkoya1,137_utensil,byuma,byuma,b y u m a,,Sawka2019,,,^ b y u m a $,default,thing
Nkoya2-137_utensil-1,,Nkoya2,137_utensil,byuma,byuma,b y u m a,,Sawka2019,,,^ b y u m a $,default,thing
Tonga-138_village-1,,Tonga,138_village,munzi,munzi,m u ⁿz i,,Sawka2019,,,^ m u nz i $,default,thing
MukuniMarch-138_village-1,,MukuniMarch,138_village,munzi,munzi,m u ⁿz i,,Sawka2019,,,^ m u nz i $,default,thing
Mukuni-138_village-1,,Mukuni,138_village,munzi,munzi,m u ⁿz i,,Sawka2019,,,^ m u nz i $,default,thing
Sekute2013-138_village-1,,Sekute2013,138_village,munzi,munzi,m u ⁿz i,,Sawka2019,,,^ m u nz i $,default,thing
Sekute-138_village-1,,Sekute,138_village,munzi,munzi,m u ⁿz i,,Sawka2019,,,^ m u nz i $,default,thing
Musukotwani-138_village-1,,Musukotwani,138_village,munzi,munzi,m u ⁿz i,,Sawka2019,,,^ m u nz i $,default,thing
Ila-138_village-1,,Ila,138_village,munzhi,munzhi,m u ⁿz h i,,Sawka2019,,,^ m u nz h i $,default,thing
Lozi-138_village-1,,Lozi,138_village,munzi,munzi,m u ⁿz i,,Sawka2019,,,^ m u nz i $,default,thing
Chewa-138_village-1,,Chewa,138_village,mudzi,mudzi,m u dz i,,Sawka2019,,,^ m u dz i $,default,thing
Nkoya1-138_village-1,,Nkoya1,138_village,munzi,munzi,m u ⁿz i,,Sawka2019,,,^ m u nz i $,default,thing
Nkoya2-138_village-1,,Nkoya2,138_village,mundi,mundi,m u ⁿd i,,Sawka2019,,,^ m u nd i $,default,thing
Tonga-139_walkingstick-1,,Tonga,139_walkingstick,musako,musako,m u s a k o,,Sawka2019,,,^ m u s a k o $,default,thing
MukuniMarch-139_walkingstick-1,,MukuniMarch,139_walkingstick,inkoli,inkoli,i ŋ k o l i,,Sawka2019,,,^ i nk o l i $,default,thing
Mukuni-139_walkingstick-1,,Mukuni,139_walkingstick,inkoli,inkoli,i ŋ k o l i,,Sawka2019,,,^ i nk o l i $,default,thing
Sekute2013-139_walkingstick-1,,Sekute2013,139_walkingstick,inkoli,inkoli,i ŋ k o l i,,Sawka2019,,,^ i nk o l i $,default,thing
Sekute-139_walkingstick-1,,Sekute,139_walkingstick,inkoli,inkoli,i ŋ k o l i,,Sawka2019,,,^ i nk o l i $,default,thing
Musukotwani-139_walkingstick-1,,Musukotwani,139_walkingstick,inkoli,inkoli,i ŋ k o l i,,Sawka2019,,,^ i nk o l i $,default,thing
Ila-139_walkingstick-1,,Ila,139_walkingstick,musako,musako,m u s a k o,,Sawka2019,,,^ m u s a k o $,default,thing
Lozi-139_walkingstick-1,,Lozi,139_walkingstick,mulamu,mulamu,m u l a m u,,Sawka2019,,,^ m u l a m u $,default,thing
Chewa-139_walkingstick-1,,Chewa,139_walkingstick,ndodo,ndodo,ⁿd o d o,,Sawka2019,,,^ nd o d o $,default,thing
Nkoya2-139_walkingstick-1,,Nkoya2,139_walkingstick,mulamo,mulamo,m u l a m o,,Sawka2019,,,^ m u l a m o $,default,thing
